,Date,Adj_Cost
820,2017-07-23,22825.699817596735
821,2017-07-24,6348.917137049412
822,2017-07-25,3050.318530304621
823,2017-07-28,23645.15317725686
824,2017-07-29,3958.531309475114
825,2017-07-30,0.0
826,2017-07-31,214.326
827,2017-08-01,3282.9459017729455
828,2017-08-03,19233.299002345244
829,2017-08-04,1164419.8696984765
830,2017-08-06,26906.078658152095
831,2017-08-07,9604.969668023496
832,2017-08-08,7237.362856722775
833,2017-08-10,34213.986412785765
834,2017-08-11,794.1285741008332
835,2017-08-12,27744.595742323432
836,2017-08-13,8851.639779062958
837,2017-08-14,36078.62108563943
838,2017-08-18,129.6
839,2017-08-21,98988.46604316092
840,2017-08-24,9421.316197302935
841,2017-08-25,1450.9810022399965
842,2017-08-27,99364.5393237104
843,2017-08-28,21004.8050872581
844,2017-08-29,6923.464843898084
845,2017-08-31,59313.18256929469
846,2017-09-01,11141.778871493403
847,2017-09-02,199793.73141559758
848,2017-09-03,46002.11629546179
849,2017-09-04,638891.0710463026
850,2017-09-07,4171.110601961821
851,2017-09-09,3901.6173357957045
852,2017-09-10,9288.317263627181
853,2017-09-11,7710.770702264568
854,2017-09-14,3845.9091289119806
855,2017-09-16,16450.248930205686
856,2017-09-17,11139.372700510874
857,2017-09-18,133043.13122301354
858,2017-09-19,7886.980600996907
859,2017-09-21,99863.98032519902
860,2017-09-22,1105.0138709999999
861,2017-09-23,14267.040728741089
862,2017-09-25,68877.18958819455
863,2017-09-28,4156.224390430334
864,2017-09-29,6756.1196956161775
865,2017-09-30,4341.739111660512
866,2017-10-01,86924.5490936794
867,2017-10-02,4399.890956603905
868,2017-10-03,42346.71798842056
869,2017-10-04,592125.1371871326
870,2017-10-07,48449.65244636441
871,2017-10-08,50297.27788255751
872,2017-10-09,1488.4203791949935
873,2017-10-10,8212.740823623735
874,2017-10-12,3278.043194347703
875,2017-10-13,2772.187332647507
876,2017-10-15,3830.8933977742995
877,2017-10-16,2547.3283874239987
878,2017-10-18,2219.5596498188183
879,2017-10-19,179164.28285889968
880,2017-10-20,201.99546723855977
881,2017-10-21,37040.455325417475
882,2017-10-22,333.216
883,2017-10-23,5194.722158815125
884,2017-10-24,3027.368990091846
885,2017-10-27,59451.02378956756
886,2017-10-28,7944.838480008109
887,2017-10-29,3332.9680709868608
888,2017-10-31,16801.55277405877
889,2017-11-03,14177.236775019106
890,2017-11-04,520025.7499309953
891,2017-11-05,11784.184504955012
892,2017-11-10,26018.675404963793
893,2017-11-11,50337.60706095103
894,2017-11-12,29273.06527859855
895,2017-11-13,3086.6439830860136
896,2017-11-16,21949.712507299024
897,2017-11-17,73551.26909600923
898,2017-11-18,28324.776813996054
899,2017-11-19,19196.930386463886
900,2017-11-20,27324.39850581898
901,2017-11-21,6002.783078189335
902,2017-11-25,4241.401398542797
903,2017-11-26,1264.9274141724472
904,2017-11-27,11647.756480678976
905,2017-11-28,13951.584633951012
906,2017-11-30,12911.460026783761
907,2017-12-01,377.90621051533543
908,2017-12-02,0.0
909,2017-12-03,16705.097187095485
910,2017-12-04,301518.94341693167
911,2017-12-05,4018.4972871539803
912,2017-12-07,13951.034789577041
913,2017-12-08,216.0
914,2017-12-10,12132.026724290625
915,2017-12-13,7132.960959905439
916,2017-12-14,5059.332759733566
917,2017-12-16,3206.5919999999996
918,2017-12-18,84017.74661746123
919,2017-12-22,3671.2067935111827
920,2017-12-23,5783.605373382888
921,2017-12-25,1168.724708171514
922,2018-01-02,4502.230464615513
923,2018-01-05,1355045.5955291542
924,2018-01-06,16563.22473688383
925,2018-01-07,6822.737339349449
926,2018-01-08,4280.479049292197
927,2018-01-11,9323.680415241808
928,2018-01-12,6876.858016550519
929,2018-01-13,11852.3174620305
930,2018-01-14,9698.798176172968
931,2018-01-15,26975.29870605369
932,2018-01-16,7751.065753217606
933,2018-01-18,49789.60995247672
934,2018-01-19,3183.3431977701657
935,2018-01-20,7833.887819179152
936,2018-01-22,65330.75491286397
937,2018-01-23,4958.626278792599
938,2018-01-25,15321.261885664007
939,2018-01-27,864.9288
940,2018-01-28,11383.631447292524
941,2018-01-29,6625.8461924387375
942,2018-01-30,3423.321979373641
943,2018-02-02,2835.3792255630624
944,2018-02-03,23410.834828616084
945,2018-02-04,459160.084485211
946,2018-02-05,6444.51632649518
947,2018-02-06,6920.791287720191
948,2018-02-08,8844.57081767156
949,2018-02-09,368.97066
950,2018-02-11,3105.152110559561
951,2018-02-12,29125.879714322196
952,2018-02-13,26139.710845459504
953,2018-02-15,50281.44452399812
954,2018-02-16,96.48
955,2018-02-17,3857.787551714321
956,2018-02-18,20439.79426443181
957,2018-02-19,13730.865589738112
958,2018-02-23,42268.35465753258
959,2018-02-24,6291.935831508294
960,2018-02-25,9909.833269193716
961,2018-02-26,35786.53130061314
962,2018-02-27,3573.7696843699878
963,2018-02-28,1746.675617323134
964,2018-03-03,22072.640949920773
965,2018-03-04,945969.1569340857
966,2018-03-05,10696.6238331848
967,2018-03-08,23047.210284535984
968,2018-03-09,3774.889500416991
969,2018-03-10,4431.15476468271
970,2018-03-11,12492.070584018911
971,2018-03-12,38453.048152313975
972,2018-03-13,1632.7719974862546
973,2018-03-15,35431.614626479546
974,2018-03-17,5146.659937190922
975,2018-03-18,2441.2177632794064
976,2018-03-19,5189.537913459557
977,2018-03-22,2529.0
978,2018-03-23,928.8770645736847
979,2018-03-24,26371.012544043046
980,2018-03-26,35173.28799891251
981,2018-03-27,1601.8750325528135
982,2018-03-28,11888.657600831051
983,2018-03-31,991.0369192656907
984,2018-04-03,22969.431454730355
985,2018-04-04,179145.29261186655
986,2018-04-05,325.62
987,2018-04-07,8596.137624638379
988,2018-04-08,27046.537416755527
989,2018-04-09,27942.981286636932
990,2018-04-10,858.3247524593627
991,2018-04-12,43941.49737025269
992,2018-04-14,742.5791999999999
993,2018-04-15,70960.81927533192
994,2018-04-16,5657.859557481843
995,2018-04-18,15329.256004284074
996,2018-04-19,51295.17783335036
997,2018-04-21,14443.146840433563
998,2018-04-23,48418.44136487464
999,2018-04-24,6828.78524416202
1000,2018-04-26,8764.455210347196
1001,2018-04-28,4619.919540009518
1002,2018-04-30,35927.39164373698
1003,2018-05-03,28102.03362515364
1004,2018-05-04,484414.38860617875
1005,2018-05-05,24575.10780376838
1006,2018-05-06,553.433819272703
1007,2018-05-07,16597.003530621496
1008,2018-05-08,15952.796427880145
1009,2018-05-10,1099.555143211103
1010,2018-05-11,28539.436392365522
1011,2018-05-12,541.9277599580279
1012,2018-05-13,485.973
1013,2018-05-14,11493.051446539866
1014,2018-05-15,7844.873974553482
1015,2018-05-17,9416.05407009955
1016,2018-05-18,109429.04581817561
1017,2018-05-19,3512.5623698653076
1018,2018-05-21,8502.877891624747
1019,2018-05-22,1421.0618079424705
1020,2018-05-23,225.33
1021,2018-05-25,1202.6602492143838
1022,2018-05-27,6856.977464929005
1023,2018-05-28,23555.114595775638
1024,2018-06-02,704.4765347961134
1025,2018-06-03,32555.79839052671
1026,2018-06-04,590940.0355938813
1027,2018-06-05,2692.3315820474418
1028,2018-06-08,21832.19113508815
1029,2018-06-09,26726.489314320177
1030,2018-06-10,25561.409782489274
1031,2018-06-11,9724.079001464253
1032,2018-06-14,27.9853056
1033,2018-06-15,770.0840532858342
1034,2018-06-16,5371.929936135027
1035,2018-06-17,20107.321964054427
1036,2018-06-18,28114.857015901503
1037,2018-06-19,3710.4480504424223
1038,2018-06-23,1353.8383294836701
1039,2018-06-24,13705.854381959909
1040,2018-06-25,10532.957677862787
1041,2018-06-26,1400.4359949882958
1042,2018-06-28,28506.363244295488
1043,2018-06-30,97719.90945534188
1044,2018-07-01,44220.31552852253
1045,2018-07-02,67079.81049043131
1046,2018-07-03,19380.163221237468
1047,2018-07-04,597132.0115127134
1048,2018-07-05,6459.360580125728
1049,2018-07-06,1977.228
1050,2018-07-08,4550.401562735289
1051,2018-07-09,58510.00429005733
1052,2018-07-12,3332.56096510422
1053,2018-07-14,16131.305289542286
1054,2018-07-15,26219.387691311906
1055,2018-07-16,3909.2730572844503
1056,2018-07-17,7357.542466357434
1057,2018-07-18,18511.847152828173
1058,2018-07-20,18162.914225701858
1059,2018-07-21,3169.5144310823075
1060,2018-07-22,17138.32316124661
1061,2018-07-23,25633.769734359892
1062,2018-07-24,8273.718694730584
1063,2018-07-26,1929.862217684384
1064,2018-07-27,177.11093931594206
1065,2018-07-28,8215.978553796056
1066,2018-07-29,60165.77824727217
1067,2018-07-30,17239.876204123244
1068,2018-08-03,55538.33119203333
1069,2018-08-04,734406.0929589852
1070,2018-08-05,57278.913604356894
1071,2018-08-06,2617.618731427787
1072,2018-08-07,2925.592539656868
1073,2018-08-08,6063.1273415900305
1074,2018-08-09,5408.573303807248
1075,2018-08-10,864.9744185169449
1076,2018-08-11,14775.519797593215
1077,2018-08-12,12398.861670733753
1078,2018-08-13,8954.868382967752
1079,2018-08-17,241.27672095724543
1080,2018-08-18,2710.386877575739
1081,2018-08-19,856.1549130738854
1082,2018-08-23,87279.39026468107
1083,2018-08-24,904.1387436566606
1084,2018-08-25,4829.891748589472
1085,2018-08-26,14178.340570229719
1086,2018-08-27,5660.178657278976
1087,2018-08-28,1631.7257510294096
1088,2018-08-30,3985.586895562345
1089,2018-08-31,7752.037316272798
1090,2018-09-01,126426.44964356159
1091,2018-09-02,11465.048549904543
1092,2018-09-03,62874.36609824016
1093,2018-09-04,280694.405748625
1094,2018-09-06,12184.616181175948
1095,2018-09-07,2242.731499126715
1096,2018-09-08,7917.952720421296
1097,2018-09-10,27836.27609111915
1098,2018-09-13,71232.96424070119
1099,2018-09-14,25663.02363663167
1100,2018-09-15,4863.965325211862
1101,2018-09-17,1114.7255250319852
1102,2018-09-18,18485.93290516165
1103,2018-09-20,11921.586740210776
1104,2018-09-21,6450.299126914932
1105,2018-09-22,11321.991986155454
1106,2018-09-23,20157.475003564647
1107,2018-09-24,51423.966123441875
1108,2018-09-25,985.3334234224016
1109,2018-09-27,17057.772866629603
1110,2018-09-28,2806.6701254463596
1111,2018-09-30,3126.9684726411188
1112,2018-10-01,15892.655766867862
1113,2018-10-02,16296.592526233855
1114,2018-10-03,17492.603270563093
1115,2018-10-04,720246.5677853702
1116,2018-10-05,13669.5232985621
1117,2018-10-07,21593.18839248926
1118,2018-10-08,18810.557260561673
1119,2018-10-12,12838.273191789145
1120,2018-10-13,10449.630211176864
1121,2018-10-14,543.4754900075307
1122,2018-10-15,366.8543999999993
1123,2018-10-16,7266.898099291734
1124,2018-10-18,7060.166827491221
1125,2018-10-19,30423.7198683947
1126,2018-10-20,15189.184072873479
1127,2018-10-21,2906.7803999999987
1128,2018-10-22,750.1823999999923
1129,2018-10-23,2588.641715638543
1130,2018-10-25,2895.357168790141
1131,2018-10-27,10352.827741392117
1132,2018-10-28,3416.3191590773786
1133,2018-10-29,114102.20004914612
1134,2018-11-01,992.1108721627083
1135,2018-11-02,13920.355081261165
1136,2018-11-03,7260.194345511739
1137,2018-11-04,1151406.5960743474
1138,2018-11-05,16968.460096834715
1139,2018-11-08,11078.020694606686
1140,2018-11-09,5162.974866889165
1141,2018-11-10,24729.245252119796
1142,2018-11-11,20582.679378430817
1143,2018-11-12,6054.560856673994
1144,2018-11-13,3411.6970997297667
1145,2018-11-15,149428.98329586769
1146,2018-11-16,13858.437023969002
1147,2018-11-17,1040.0258901075697
1148,2018-11-18,12070.923498413658
1149,2018-11-19,8919.257296574275
1150,2018-11-20,4997.9460954741535
1151,2018-11-22,86298.56194394932
1152,2018-11-23,437.0833508777395
1153,2018-11-24,7349.898310975774
1154,2018-11-26,14536.081304470667
1155,2018-11-28,5633.156498064813
1156,2018-11-30,770.8619445743425
1157,2018-12-01,2986.029888931067
1158,2018-12-03,6749.5474615526355
1159,2018-12-04,516881.93843807204
1160,2018-12-06,11844.018071201092
1161,2018-12-07,1481.1384
1162,2018-12-08,1517.5557096374491
1163,2018-12-10,712.6920472490546
1164,2018-12-13,14758.323916554806
1165,2018-12-15,537.3
1166,2018-12-17,2635.097165542238
1167,2018-12-18,8052.428250618604
1168,2018-12-20,3294.049974461302
1169,2018-12-22,3693.965312410206
1170,2018-12-24,1934.2757653964911
1171,2018-12-29,3285.6261853217916
1172,2019-01-02,39784.742185657255
1173,2019-01-05,1573540.2349588198
1174,2019-01-06,4877.715514925686
1175,2019-01-07,1697348.5957118354
1176,2019-01-10,13882.715960990025
1177,2019-01-11,5380.0599612973365
1178,2019-01-13,14843.475656256904
1179,2019-01-14,22263.40424564946
1180,2019-01-15,1684.7773593344139
1181,2019-01-17,680.2515060000001
1182,2019-01-18,8798.859800651457
1183,2019-01-19,10699.439383416167
1184,2019-01-20,6688.765168212703
1185,2019-01-21,16159.62334009501
1186,2019-01-22,4124.900345410877
1187,2019-01-24,88869.2564538102
1188,2019-01-25,690.6714148877054
1189,2019-01-26,537.3
1190,2019-01-27,1359.438318
1191,2019-01-28,11186.519406560128
1192,2019-01-29,2327.1694403423508
1193,2019-02-01,1901.9031631546793
1194,2019-02-02,835.586094
1195,2019-02-03,11104.186082364646
1196,2019-02-04,894630.8150011231
1197,2019-02-05,5025.868445829782
1198,2019-02-09,25631.368649047865
1199,2019-02-10,1965.354979008693
1200,2019-02-11,36706.32308398306
1201,2019-02-13,7700.179970035837
1202,2019-02-14,4818.230286380055
1203,2019-02-16,1993.0913829274837
1204,2019-02-17,16151.500521461807
1205,2019-02-18,29463.52728291785
1206,2019-02-19,5482.514718363445
1207,2019-02-22,4902.853674451442
1208,2019-02-25,10395.854530681287
1209,2019-02-26,5566.1824278918175
1210,2019-02-28,3853.5600356527416
1211,2019-03-01,126715.36773739645
1212,2019-03-02,5874.096333149392
1213,2019-03-03,33006.876781718835
1214,2019-03-04,638759.1528238854
1215,2019-03-05,3927.441972948701
1216,2019-03-08,12642.130564646977
1217,2019-03-09,12534.940611764647
1218,2019-03-10,1961.7372790883414
1219,2019-03-11,5643.420839962116
1220,2019-03-12,8673.57119835293
1221,2019-03-14,1282.0344707991676
1222,2019-03-15,54.0
1223,2019-03-16,5179.685064637824
1224,2019-03-18,17986.334377929936
1225,2019-03-21,5426.489504129391
1226,2019-03-22,416.7948815127248
1227,2019-03-23,703.1217785846502
1228,2019-03-24,4890.230550750173
1229,2019-03-25,18640.37895327544
1230,2019-03-27,10660.676512828903
1231,2019-03-28,5630.660687579292
1232,2019-03-29,27299.30033507525
1233,2019-03-30,3537.9641761442253
1234,2019-03-31,9119.70869092564
1235,2019-04-01,12717.521237926596
1236,2019-04-02,3044.376643708754
1237,2019-04-03,1201.3106798784943
1238,2019-04-04,375230.36097471404
1239,2019-04-05,7892.639999999985
1240,2019-04-06,72455.93364860225
1241,2019-04-08,16191.347957044169
1242,2019-04-09,13599.229888142321
1243,2019-04-11,551.8201394829837
1244,2019-04-13,8842.044093799015
1245,2019-04-14,11267.98279406107
1246,2019-04-15,45269.740870868714
1247,2019-04-18,13895.240928161062
1248,2019-04-19,33287.33154161098
1249,2019-04-20,40467.553521425994
1250,2019-04-22,9935.460632697332
1251,2019-04-25,4028.4060805621352
1252,2019-04-26,1286.49599999999
1253,2019-04-28,27135.296581389473
1254,2019-04-30,11141.574193836128
1255,2019-05-03,9421.14583869995
1256,2019-05-04,734054.9714333822
1257,2019-05-05,13268.168725948086
1258,2019-05-09,6216.675915488344
1259,2019-05-10,1644.3648
1260,2019-05-11,47772.82620937832
1261,2019-05-13,20540.344402996845
1262,2019-05-14,12385.607754508346
1263,2019-05-16,17034.56781507305
1264,2019-05-17,230.20023670849477
1265,2019-05-18,24530.37580273434
1266,2019-05-19,16850.742873678668
1267,2019-05-20,18908.483945135973
1268,2019-05-21,2360.9174354280053
1269,2019-05-23,14677.104898821419
1270,2019-05-27,16727.254712380123
1271,2019-05-28,12711.5234549303
1272,2019-05-30,533.8655508713605
1273,2019-05-31,6105.090597011519
1274,2019-06-02,5528.032499924086
1275,2019-06-03,36508.04783104427
1276,2019-06-04,662272.8320071063
1277,2019-06-06,3021.708806529636
1278,2019-06-08,1640.2217395482335
1279,2019-06-10,14901.110968958032
1280,2019-06-11,9787.636446739487
1281,2019-06-13,10409.748544891478
1282,2019-06-14,5190.3257125301725
1283,2019-06-16,1634.2987295320727
1284,2019-06-17,35584.782157055866
1285,2019-06-18,15104.487835694019
1286,2019-06-22,20099.212403807356
1287,2019-06-23,4948.582609892774
1288,2019-06-24,10923.43163938571
1289,2019-06-25,4158.568798106895
1290,2019-06-27,1989.5846301054771
1291,2019-06-28,27028.131689337024
1292,2019-06-30,3024.0
1293,2019-07-01,14696.050427890648
1294,2019-07-02,6625.51167342673
1295,2019-07-03,10911.352163801203
1296,2019-07-04,893289.275357067
1297,2019-07-05,608.9399999999999
1298,2019-07-08,20964.07238792422
1299,2019-07-11,19240.033158468825
1300,2019-07-13,27740.64392567804
1301,2019-07-15,33840.362921676926
1302,2019-07-18,17944.8615945751
1303,2019-07-19,216.0
1304,2019-07-20,29141.358457691862
1305,2019-07-21,27016.5762917239
1306,2019-07-22,1113.058227942114
1307,2019-07-23,24942.820831953628
1308,2019-07-25,14716.876710079754
1309,2019-07-27,567.3836378291647
1310,2019-07-28,6321.353809501215
1311,2019-07-29,70263.15988034412
1312,2019-08-01,1261.1227441850438
1313,2019-08-02,56673.485169415864
1314,2019-08-03,19121.54018378057
1315,2019-08-04,824750.6083193163
1316,2019-08-05,231.46777980553153
1317,2019-08-06,4217.289655460432
1318,2019-08-10,14120.981948269182
1319,2019-08-11,8798.794643807983
1320,2019-08-12,23127.378111018013
1321,2019-08-13,3691.0634674115213
1322,2019-08-17,131.904
1323,2019-08-18,13876.078243075985
1324,2019-08-22,12951.336295306148
1325,2019-08-25,43376.33999814803
1326,2019-08-29,10615.512331220398
1327,2019-08-31,5922.209726526642
1328,2019-09-02,8877.749557374762
1329,2019-09-03,8968.044259577233
1330,2019-09-04,435275.83054550196
1331,2019-09-05,409.9963088208534
1332,2019-09-06,2025.1736583244049
1333,2019-09-07,3427.0243565846854
1334,2019-09-08,10740.125307838145
1335,2019-09-09,5736.2271511704075
1336,2019-09-10,1999.4979225611794
1337,2019-09-13,20404.640669527915
1338,2019-09-14,4029.2955411152507
1339,2019-09-15,39197.989176067706
1340,2019-09-16,31264.098421086008
1341,2019-09-18,21989.17474498724
1342,2019-09-19,6062.040440806032
1343,2019-09-21,2548.512305014641
1344,2019-09-22,5463.670719474252
1345,2019-09-23,17043.39496438922
1346,2019-09-28,12761.205934582616
1347,2019-09-29,38380.9695383099
1348,2019-09-30,0.0
1349,2019-10-03,134.53733536830092
1350,2019-10-04,800757.8477314328
1351,2019-10-05,650.8512935559946
1352,2019-10-07,20477.13809095488
1353,2019-10-11,23137.740231404
1354,2019-10-12,9861.234375292315
1355,2019-10-13,3700.7682161389957
1356,2019-10-14,22151.37562072716
1357,2019-10-15,578.0677116614296
1358,2019-10-17,5893.643006634233
1359,2019-10-18,9839.35978345268
1360,2019-10-20,9046.525147163242
1361,2019-10-22,2127.7352781487093
1362,2019-10-24,4989.335969172885
1363,2019-10-25,698.0408041150779
1364,2019-10-27,4118.8818757548215
1365,2019-10-28,4597.019651181599
1366,2019-10-31,13260.57428256269
1367,2019-11-01,1983.6638959679728
1368,2019-11-02,4972.794090202139
1369,2019-11-03,12726.715294676233
1370,2019-11-04,670975.8167639993
1371,2019-11-07,4604.793038064887
1372,2019-11-08,49996.97543167105
1373,2019-11-09,2520.81444047023
1374,2019-11-10,2732.3768873824883
1375,2019-11-11,7155.16021145663
1376,2019-11-12,897.739995181161
1377,2019-11-13,892.0206478278454
1378,2019-11-14,2265.8399999999997
1379,2019-11-15,1782.699964018564
1380,2019-11-17,90.0
1381,2019-11-18,28792.452198495394
1382,2019-11-19,758.1
1383,2019-11-23,13654.847199367894
1384,2019-11-24,22288.363575555457
1385,2019-11-25,1553.3873844162697
1386,2019-11-26,5043.854720249146
1387,2019-11-28,6081.471320078935
1388,2019-11-29,984.3889954368077
1389,2019-11-30,7448.961208274908
1390,2019-12-02,2929.703262866354
1391,2019-12-03,7178.660702459552
1392,2019-12-04,428990.31858334574
1393,2019-12-06,7140.595836501272
1394,2019-12-08,10130.069039534716
1395,2019-12-09,8134.43028935862
1396,2019-12-12,4965.097958306994
1397,2019-12-15,0.0
1398,2019-12-16,6982.033481996617
1399,2019-12-18,4090.6076016042985
1400,2019-12-19,1334.4940675183916
1401,2019-12-23,989.5531053954094
1402,2019-12-25,631.0332
1403,2020-01-02,2479.503472258023
1404,2020-01-03,7088.8285762693395
1405,2020-01-05,932592.2899379415
1406,2020-01-06,7299.332774508227
1407,2020-01-10,25556.765997040708
1408,2020-01-12,4614.8147531859695
1409,2020-01-13,35030.94792853623
1410,2020-01-17,29378.319778785914
1411,2020-01-18,13989.339895328758
1412,2020-01-20,599.2509815213392
1413,2020-01-23,5416.062083852412
1414,2020-01-24,4071.2601388263074
1415,2020-01-26,51629.70904306806
1416,2020-01-27,3804.7784691667757
1417,2020-01-28,10095.08106614904
1418,2020-01-30,70493.96136197561
1419,2020-01-31,290.8224
1420,2020-02-02,22565.850052888567
1421,2020-02-03,3558.239506833171
1422,2020-02-04,683415.0345670726
1423,2020-02-06,63049.98596840616
1424,2020-02-08,4566.4611703389855
1425,2020-02-09,12393.55734747587
1426,2020-02-10,6958.736183954452
1427,2020-02-13,20522.068440402167
1428,2020-02-14,495.689052772757
1429,2020-02-17,18108.274550766553
1430,2020-02-18,10943.528255625284
1431,2020-02-20,6720.893193859035
1432,2020-02-22,9451.467769389068
1433,2020-02-23,67910.2822950885
1434,2020-02-24,5815.868294225409
1435,2020-02-28,3993.002352585011
1436,2020-02-29,16004.84331131848
1437,2020-03-02,2014.6191087683633
1438,2020-03-03,1399.5755265246262
1439,2020-03-04,430875.39174117177
1440,2020-03-07,10702.004617215787
1441,2020-03-09,14445.777192790054
1442,2020-03-13,43994.9703559346
1443,2020-03-14,37234.04734361872
1444,2020-03-15,31158.93981843933
1445,2020-03-16,7121.304008186962
1446,2020-03-17,717.9893163984599
1447,2020-03-18,15904.090322212209
1448,2020-03-19,7130.026500132439
1449,2020-03-22,3814.9973219638264
1450,2020-03-23,1954.8520656742653
1451,2020-03-27,4510.079999999992
1452,2020-03-28,14342.15052332186
1453,2020-03-30,31803.77997610996
1454,2020-04-02,14154.006452879494
1455,2020-04-03,19945.642484044332
1456,2020-04-04,287235.27423891315
1457,2020-04-06,12349.6389356861
1458,2020-04-09,14097.306635548368
1459,2020-04-10,11454.337761036839
1460,2020-04-11,1094.841621026181
1461,2020-04-12,8330.69305983245
1462,2020-04-13,5105.43877444199
1463,2020-04-17,3827.047906117995
1464,2020-04-18,21670.88339250355
1465,2020-04-19,9031.2411039449
1466,2020-05-02,7078.789433148382
1467,2020-05-03,2354.7037522711216
1468,2020-05-04,325236.7789751835
1469,2020-05-07,3642.473197990348
1470,2020-05-09,6173.408200371659
1471,2020-05-10,393.1773185784124
1472,2020-05-14,7325.462259246731
1473,2020-05-15,1171.1736297164243
1474,2020-05-16,4602.795834532043
1475,2020-05-18,3882.1059150605174
1476,2020-05-22,16479.415251197097
1477,2020-05-23,4985.663688073538
1478,2020-05-25,19239.23781589178
1479,2020-05-28,81836.17682662416
1480,2020-06-02,5621.293002534014
1481,2020-06-03,214.5975796619547
1482,2020-06-04,314361.99396594474
1483,2020-06-05,0.0
1484,2020-06-08,5771.599206627269
1485,2020-06-09,976.3481028062855
1486,2020-06-11,4670.038785475937
1487,2020-06-12,295.831532887427
1488,2020-06-13,11707.03006943183
1489,2020-06-14,5036.209398666783
1490,2020-06-19,2638.7943590866826
1491,2020-06-20,2880.0
1492,2020-06-22,18047.717566339266
1493,2020-06-23,1179.0554259800351
1494,2020-06-25,5756.535582067002
1495,2020-06-26,1916.1017660867362
1496,2020-06-28,3560.387498914092
1497,2020-06-29,4857.0992185361565
1498,2020-07-03,5547.825646649961
1499,2020-07-04,428954.6965470676
1500,2020-07-05,8843.11892717612
1501,2020-07-11,6821.602681567068
1502,2020-07-13,10241.45228777103
1503,2020-07-18,38722.46334303891
1504,2020-07-19,16667.1640468954
1505,2020-07-20,3333.6369723485677
1506,2020-07-23,852.7754747432842
1507,2020-07-24,6501.420721945992
1508,2020-07-25,7021.6387162788305
1509,2020-07-27,7273.284629641273
1510,2020-07-28,6042.030971714199
1511,2020-07-30,21959.320130109856
1512,2020-08-01,6235.158144416261
1513,2020-08-02,17061.18717029244
1514,2020-08-03,27258.121363076654
1515,2020-08-04,361035.2880372572
1516,2020-08-06,9076.323646117286
1517,2020-08-09,2424.2636917263535
1518,2020-08-10,1706.4577542480172
1519,2020-08-13,1565.1469223672798
1520,2020-08-15,668.1767014012102
1521,2020-08-16,7705.5303859539745
1522,2020-08-17,1507.4213308211688
1523,2020-08-18,3745.48906967928
1524,2020-08-23,41873.94436773561
1525,2020-08-24,3924.3100426175424
1526,2020-08-27,15397.55598830962
1527,2020-08-28,12918.664185154965
1528,2020-08-29,10702.683343177736
1529,2020-08-30,1774.8670508055698
1530,2020-09-03,26574.365079878662
1531,2020-09-04,579651.8384233547
1532,2020-09-05,21521.784464070828
1533,2020-09-07,10133.31805895348
1534,2020-09-08,535.5365509260721
1535,2020-09-10,12195.541983023128
1536,2020-09-11,984.075704527243
1537,2020-09-12,2449.857904474464
1538,2020-09-13,18541.580705687255
1539,2020-09-14,2558.6862254426374
1540,2020-09-17,1517.970561056681
1541,2020-09-18,28858.020572037556
1542,2020-09-19,6375.875914213549
1543,2020-09-22,2589.098298055163
1544,2020-09-24,1275.623215982837
1545,2020-09-25,27065.59242893941
1546,2020-09-26,5246.764360089454
1547,2020-09-28,18528.692711939933
1548,2020-10-01,18911.279835760506
1549,2020-10-02,21461.791267465316
1550,2020-10-03,14009.61348401862
1551,2020-10-04,431737.94756380137
1552,2020-10-05,5915.5417808793
1553,2020-10-06,11764.976672112747
1554,2020-10-08,22871.09826901923
1555,2020-10-09,4061.823412802953
1556,2020-10-10,37572.53830681709
1557,2020-10-11,523.8723342105901
1558,2020-10-12,33681.423841704374
1559,2020-10-16,360.72226641924533
1560,2020-10-17,214.04794236805574
1561,2020-10-18,11900.073417805577
1562,2020-10-20,1350.6047284003505
1563,2020-10-22,1339.1783062281572
1564,2020-10-23,3870.2585096267103
1565,2020-10-24,47166.10682986934
1566,2020-10-25,2897.3685073821057
1567,2020-10-26,8219.559855986248
1568,2020-10-27,1265.6254012112456
1569,2020-10-28,2550.7562143009927
1570,2020-10-30,52955.15863122521
1571,2020-10-31,21200.53154244103
1572,2020-11-01,9802.866240938725
1573,2020-11-02,15960.500914719021
1574,2020-11-03,21330.891074060644
1575,2020-11-04,498956.7390295409
1576,2020-11-05,5553.135333582242
1577,2020-11-06,9318.224529273755
1578,2020-11-07,82004.10060909865
1579,2020-11-08,8799.293485465634
1580,2020-11-09,960.4543151433833
1581,2020-11-10,4819.712014434015
1582,2020-11-12,993.8875255588927
1583,2020-11-13,58689.62779284591
1584,2020-11-15,37449.80216748049
1585,2020-11-16,3915.177277042845
1586,2020-11-18,1530.792788581019
1587,2020-11-19,2250.874870296232
1588,2020-11-20,5127.334796121166
1589,2020-11-21,4215.631436819542
1590,2020-11-22,2721.5596851651608
1591,2020-11-23,29700.737881568504
1592,2020-11-24,2930.5323529445827
1593,2020-11-27,7182.57355797052
1594,2020-11-28,8811.645873001818
1595,2020-11-29,7808.820023040753
1596,2020-11-30,4460.30710322383
1597,2020-12-03,15957.30911174466
1598,2020-12-04,172894.033522673
1599,2020-12-05,670.7699368215012
1600,2020-12-06,680.9374429064586
1601,2020-12-07,2879.301896675688
1602,2020-12-10,200.93763893030743
1603,2020-12-11,3113.2832296613374
1604,2020-12-12,23552.823353706106
1605,2020-12-13,6149.977557486951
1606,2020-12-14,147.03775042472813
